27/09/2022 16:16:59	INFO	67305985	LOGD	Início das operações do logd	7A77DBC01E1B9FA5
27/09/2022 16:16:59	INFO	67305985	LOGD	Urna ligada em 27/09/2022 às 16:15:40	D7190FF9FC340BAF
27/09/2022 16:16:59	INFO	67305985	SCUE	Iniciando aplicação - Oficial - 1º turno	BF96FD4CDA4D55DB
27/09/2022 16:16:59	INFO	67305985	SCUE	Versão da aplicação: 8.26.0.0 - Onça-pintada	32895097E1EF4AD9
27/09/2022 16:17:01	INFO	67305985	SCUE	Urna operando com rede elétrica	0733AFD71F23E990
27/09/2022 16:17:01	INFO	67305985	SCUE	Bateria interna com carga plena	1C4668595D2EF176
27/09/2022 16:17:07	INFO	67305985	SCUE	Tamanho da mídia interna: 488.7 MB	7A51D7406BD459AD
27/09/2022 16:17:10	INFO	67305985	SCUE	Tamanho da memória: 489.4 MB	387EB7549D5FBE54
27/09/2022 16:17:11	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [1] - [/bin/avbin.vst] - [SUCESSO]	B12AD80D5F8A428A
27/09/2022 16:17:11	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [2] - [/uenux/bin/avusrbin.vst] - [SUCESSO]	C31D2F28943493E9
27/09/2022 16:17:12	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [3] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	8DE64D07F42480F9
27/09/2022 16:17:13	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [4] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	DEB38DE35E2988F6
27/09/2022 16:17:15	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [5] - [/boot/boot/avboot.vst] - [SUCESSO]	637105D43A512710
27/09/2022 16:17:15	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [6] - [/boot/boot/avbootcfg.vst] - [SUCESSO]	C9C3F5B69B83636B
27/09/2022 16:17:16	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [7] - [/etc/avetc.vst] - [SUCESSO]	1D5172D566952993
27/09/2022 16:17:18	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [8] - [/lib/avlib.vst] - [SUCESSO]	C0307F0872F7AF06
27/09/2022 16:17:18	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [9] - [/lib/modules/avmod.vst] - [SUCESSO]	65BC0227EDBF3B78
27/09/2022 16:17:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [10] - [/lib/modules/ue2009/avmodue2009.vst] - [SUCESSO]	59F449E4D56CDCF3
27/09/2022 16:17:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [11] - [/lib/plugins/generic/avlibqtgeneric.vst] - [SUCESSO]	9489D9D0CAD89036
27/09/2022 16:17:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [12] - [/lib/plugins/imageformats/avlibqtimageformats.vst] - [SUCESSO]	F48C43D42E1C51A9
27/09/2022 16:17:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [13] - [/lib/plugins/platforms/avlibqtplatforms.vst] - [SUCESSO]	ED2E678DBDF12C57
27/09/2022 16:17:20	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [14] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	2B7B382E752B93DE
27/09/2022 16:17:21	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [15] - [/uenux/lib/avusrlibue2006.vst] - [SUCESSO]	1CFDFB97F92F0017
27/09/2022 16:17:22	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [16] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	C7CA50B26EF19643
27/09/2022 16:17:22	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [17] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	9CA9E206CB2DA192
