21/09/2022 12:21:39	INFO	2122100	LOGD	Início das operações do logd	051AC0711A207A4E
21/09/2022 12:21:39	INFO	2122100	LOGD	Urna ligada em 21/09/2022 às 12:21:09	F618997782E1A8B3
21/09/2022 12:21:39	INFO	2122100	SCUE	Iniciando aplicação - Oficial - 1º turno	7506093C2884941E
21/09/2022 12:21:39	INFO	2122100	SCUE	Versão da aplicação: 8.26.0.0 - Onça-pintada	1663F61EC4408288
21/09/2022 12:21:41	INFO	2122100	SCUE	Urna operando com rede elétrica	B4D529B993B7B99E
21/09/2022 12:21:41	INFO	2122100	SCUE	Bateria interna com carga plena	D0416B77B35897CE
21/09/2022 12:21:47	INFO	2122100	SCUE	Tamanho da mídia interna: 3.7 GB	5EC2DD2BFAEC2E57
21/09/2022 12:21:50	INFO	2122100	SCUE	Tamanho da memória: 829.0 MB	3E2FB564F5A813CE
21/09/2022 12:21:50	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [1] - [/bin/avbin.vst] - [SUCESSO]	56F39472FDB1A145
21/09/2022 12:21:50	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [2] - [/uenux/bin/avusrbin.vst] - [SUCESSO]	3ED42A038E956988
21/09/2022 12:21:50	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [3] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	369EC278C3C89E02
21/09/2022 12:21:51	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [4] - [/uenux/lib/avusrlibue2020.vst] - [SUCESSO]	3F6C22BBC0DE927A
21/09/2022 12:21:51	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [5] - [/boot/boot/avboot.vst] - [SUCESSO]	74FB34FC9AEC60B1
21/09/2022 12:21:51	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [6] - [/boot/boot/avbootcfg.vst] - [SUCESSO]	FBFA8B483B3525A9
21/09/2022 12:21:51	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [7] - [/etc/avetc.vst] - [SUCESSO]	12ABB96967A1C2F7
21/09/2022 12:21:51	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [8] - [/lib/avlib.vst] - [SUCESSO]	ACE41CA8FCBFF041
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [9] - [/lib/modules/avmod.vst] - [SUCESSO]	C8F4BD4EFD79DDAD
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [10] - [/lib/modules/ue2020/avmodue2020.vst] - [SUCESSO]	907C62D397625D26
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [11] - [/lib/plugins/generic/avlibqtgeneric.vst] - [SUCESSO]	A6430C190CC153C0
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [12] - [/lib/plugins/imageformats/avlibqtimageformats.vst] - [SUCESSO]	88513603B2A40C21
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [13] - [/lib/plugins/platforms/avlibqtplatforms.vst] - [SUCESSO]	872461E589872F7B
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [14] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	180D4CDCCCB871C3
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [15] - [/uenux/lib/avusrlibue2006.vst] - [SUCESSO]	2EA57ABC1717886A
21/09/2022 12:21:52	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [16] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	888286D0EC20F846
21/09/2022 12:21:53	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [17] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	7059BF4CD90144BE
21/09/2022 12:21:53	INFO	2122100	SCUE	Verificação de assinatura de aplicação por etapa [18] - [/uenux/lib/avusrlibue2010.vst] - [SUCESSO]	8D27D446428ECCEF
